exam_id,exam_title,student_session_id,student_name,student_number,status,score,maximum,released_at
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,7a4bc286-dd13-4d06-b8fa-ed7de39c39ff,Audit Student 7-1,E07-S01,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,37c9a0dc-fad3-4811-b959-0c695bb87657,Audit Student 7-2,E07-S02,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,48a1c8e6-60ad-44c3-a53b-f2beceb3b540,Audit Student 7-3,E07-S03,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,10645a05-cfea-4e8d-b23a-afabf96765a3,Audit Student 7-4,E07-S04,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,24a08183-edfb-4600-ba44-6fd947ca1540,Audit Student 7-5,E07-S05,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,41aec31a-a812-4a45-9079-eefd23b3aaf6,Audit Student 7-6,E07-S06,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,8e4d9158-b255-4255-b35d-81fec11d6815,Audit Student 7-7,E07-S07,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,84824154-5c4e-4994-bcff-e79442df43b3,Audit Student 7-8,E07-S08,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,de74338b-4710-4bb6-a210-217dac60c2e9,Audit Student 7-9,E07-S09,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,950edb3a-ea7a-4e84-aa6e-eb2f4f97f4be,Audit Student 7-10,E07-S10,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,24d81538-621e-47d2-a969-005a8597977a,Audit Student 7-11,E07-S11,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,05e6f783-f693-4fa6-96ea-fd7d85d58f50,Audit Student 7-12,E07-S12,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,9b694d40-ae38-4221-93e1-ff88e5c03970,Audit Student 7-13,E07-S13,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,978f9f57-b6a1-40f2-8467-ee4bad4a8e3f,Audit Student 7-14,E07-S14,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,c7306fe1-d27f-457a-93c9-793ddddde23d,Audit Student 7-15,E07-S15,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,456e6832-d475-414e-985d-7700b2c4fc24,Audit Student 7-16,E07-S16,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,22606ffd-b025-4b45-a43c-6150b0c5ef53,Audit Student 7-17,E07-S17,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,bba72681-9302-43bb-9bb6-a2e3ac300288,Audit Student 7-18,E07-S18,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,3842548c-7e5e-4d31-86ec-d0f133c7631c,Audit Student 7-19,E07-S19,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,cd8e8d37-124a-4f06-811e-2573dc09f056,Audit Student 7-20,E07-S20,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,1b1b317c-1542-4120-80bb-7b97d4e40274,Audit Student 7-21,E07-S21,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,5bb962ab-fbcb-4258-ad00-7cdd7cced958,Audit Student 7-22,E07-S22,released,100,100,2026-08-26T20:11:42.750Z
8b16e893-5065-49c0-862a-ab068b50a457,Commercial audit examination 07,67dae090-b408-4118-801f-a974714e6a83,Audit Student 7-23,E07-S23,released,100,100,2026-08-26T20:11:42.750Z
