exam_id,exam_title,student_session_id,student_name,student_number,status,score,maximum,released_at
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,21036de8-c9eb-4018-a08e-d2f117b5009a,Audit Student 2-1,E02-S01,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,91542b56-7563-47df-95fa-e95badd9e4a1,Audit Student 2-2,E02-S02,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,817fcdb3-3dfd-424e-97a8-c3f77afcd96e,Audit Student 2-3,E02-S03,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,0cb39fd2-5fed-4fc5-89f0-52ec45227bbc,Audit Student 2-4,E02-S04,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,887465f5-a276-40c0-81fa-8b443930c92c,Audit Student 2-5,E02-S05,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,0d3e448e-3071-4af9-8973-138adda068b9,Audit Student 2-6,E02-S06,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,faa71602-1546-41f6-9b08-c14c55a4bbbb,Audit Student 2-7,E02-S07,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,0cc8c0e3-38af-414b-9ec0-4bcaad4eb681,Audit Student 2-8,E02-S08,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,bfede66b-eb91-4337-b63f-9cef7c2c3bd2,Audit Student 2-9,E02-S09,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,820e904d-aaf7-4ba1-b0bf-05ae5ceda89b,Audit Student 2-10,E02-S10,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,5be60f76-a7ed-45e0-a651-a67ac858e708,Audit Student 2-11,E02-S11,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,db1b17c7-d939-4174-8409-547e069f9f2d,Audit Student 2-12,E02-S12,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,09967f3f-848f-45b2-8fd6-d7012ddf698d,Audit Student 2-13,E02-S13,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,4b435b5e-e0b5-4898-a542-08c92b0a33a4,Audit Student 2-14,E02-S14,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,b378a439-8b6b-4e12-9c04-26dfc7a2b90f,Audit Student 2-15,E02-S15,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,7cc41f1f-48c8-43e1-a2d0-a54f0208bc51,Audit Student 2-16,E02-S16,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,648e98be-716c-44a9-a81a-8df9f0a69217,Audit Student 2-17,E02-S17,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,0bb3c3e5-3da0-4d1c-b80d-282cfa51b161,Audit Student 2-18,E02-S18,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,38ac8f7c-848e-480b-a141-0616062bfa3f,Audit Student 2-19,E02-S19,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,b9e5ecd6-b62d-42a9-a105-50c3c1ebd15f,Audit Student 2-20,E02-S20,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,d308834e-d1cc-4b64-94eb-4c6be7db4bad,Audit Student 2-21,E02-S21,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,167fd957-73bd-4349-8fcd-1c4ce2cf619f,Audit Student 2-22,E02-S22,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,3652c869-2ae6-4f6a-8777-cea5cb558e7c,Audit Student 2-23,E02-S23,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,ea0b2e43-c04d-44a5-895b-5735bcb965d8,Audit Student 2-24,E02-S24,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,ef745b89-563e-4202-b21a-0a0f12290f75,Audit Student 2-25,E02-S25,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,792e395a-8bad-408c-b83c-593b361b7fd8,Audit Student 2-26,E02-S26,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,0b0f9954-8555-4418-a5f1-83a31955410e,Audit Student 2-27,E02-S27,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,95de7260-fcd2-4660-b2c7-18b6d8a685c6,Audit Student 2-28,E02-S28,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,0431bd57-7d18-4453-9d74-0dd7921e29f0,Audit Student 2-29,E02-S29,released,100,100,2026-08-26T20:11:41.167Z
57730922-58a4-44c4-a93e-df54af4b87a7,Commercial audit examination 02,caf6ccb8-571e-40f5-8d09-0d5887ef43b0,Audit Student 2-30,E02-S30,released,100,100,2026-08-26T20:11:41.167Z
